mmsi,vessel_code,vessel_name,imo,call_sign,l,w,draft,cargo,vessel_group
367445578,,,,,,,,,
367445587,,,,,,,,,
367446870,,,,,,,,,
367447618,,,,,,,,,
367460260,,,,,,,,,
367461362,,,,,,,,,
367462502,,,,,,,,,
367463540,,,,,,,,,
367464710,,,,,,,,,
367464740,,,,,,,,,
367466000,,,,,,,,,
367466200,,,,,,,,,
367470750,,,,,,,,,
367471480,,,,,,,,,
367475970,,,,,,,,,
367476860,,R V NEPER,,WDF6690,,,,,
367479830,,WANDERING STAR,,WDF6976,,,,,
367483310,,,,,,,,,
367488160,,,,,,,,,
367489440,,,,,,,,,
367489830,,,,,,,,,
367490008,,,,,,,,,
367490260,,,,,,,,,
367495180,,,,,,,,,
367496026,,,,,,,,,
367499960,,,,,,,,,
367500496,,,,,,,,,
367502214,,,,,,,,,
367504858,,,,,,,,,
367506388,,,,,,,,,
367513236,,,,,,,,,
367513380,,MERLIN,,WDG2220,,,,,
367513670,,WB-29,,WDG2249,,8.52999973297119,,,
367513680,,WB-30,,WDG2250,,,,,
367513890,,PEREGRINE,,WDG2270,,,,,
367513920,,RESPONSE 5,,WDG2272,,,,,
367514300,,,,,,,,,
367517327,,,,,,,,,
367520240,,KNOPKIERRIE,,WDG2881,,,,,
367523680,,FREE BOWL OF SOUP,,WDG3213,,,,,
367525772,,,,,,,,,
367528590,,CAPE JANE,,WDG3683,,13.109999656677198,,,
367529026,,,,,,,,,
367529030,,CONNOR FOSS,,WDG3727,,19.3199996948242,,,
367530220,,ST JOSEPH,,WDG3842,,20.1200008392334,,,
367536890,,AZUL,,WDG4471,,,,,
367539260,,,,,,,,,
367544380,,,,,,,,,
367546970,,KCSO SHERIFF,,WDG5466,,,,,
367551560,,SNO SO MARINE 33,,WDG5909,,,,,
367551610,,,,,,,,,
367553550,,ENDEAVOR,,WDG6105,,11.890000343322802,3.9600000381469704,,
367554530,,DULCINEA,,WDG6205,,,,,
367555998,,,,,,,,,
367557310,,FESTINA LENTE,,WDG6466,,,,,
367557850,,ZEPHYR,,WDG6515,,9.14000034332275,,,
367558740,,PCSD MUNDELL,,WDG6601,,,,,
367559750,,,,,,,,,
367559910,,,,,,,,,
367561210,,POS PD H1,,WDG6838,,,,,
367561560,,EVERETT POL1,,WDG6872,,,,,
367561810,,TURBOPILOT,,WDG6897,,,,,
367562250,,KATERINA,,WDG6939,,10.0600004196167,,,
367562360,,,,,,,,,
367563730,,SERENITY,,WDG7089,,,,,
367565530,,CONFIDENCE,,WDG7264,,,,,
367567760,,PRIMAL ALLIANCE,,WDG7485,,7.619999885559079,,,
367568380,,,,,,,,,
367571440,,THE ESCAPE POD,,WDG7849,,,,,
367575640,,BORN TO RUN,,WDG8260,,10.6700000762939,,,
367576540,,GEORGE DAVIDSON,,WDG8345,,,,,
367578992,,,,,,,,,
367579001,,,,,,,,,
367579260,,COMMANDER,,WDG8605,,5.4899997711181605,,,
367579810,,AKISAME,,WDG8657,,12.3400001525879,,,
367580151,,,,,,,,,
367580490,,MAGGIE E,,WDG8729,,,,,
367580860,,,,,,,,,
367581258,,,,,,,,,
367583340,,IRRESISTIBLE,,WDG9005,,,,,
367583350,,,,,,,,,
367584102,,,,,,,,,
367586662,,,,,,,,,
367587330,,MOUETTE,,WDG9395,,,,,
367589414,,,,,,,,,
367591710,,,,,,,,,
367598350,,MOONSHADOW,,WDH2512,,9.44999980926514,,,
367600510,,CARO BABBO,,WDH2720,,,,,
367600790,,TIPPECANOE,,WDH2748,,12.8000001907349,,,
367604430,,CLARE MARY,,WDH3114,,,,,
367605870,,NADJA DELPHINE,,WDH3256,,,,,
367606120,,RUNAMOK,,WDH3280,,,9.44999980926514,,
367606660,,VALINOR,,WDH3334,,11.890000343322802,,,
367607150,,WN3316RR,,WDH3416,,7.92000007629395,,,
367608554,,,,,,,,,
367608660,,ISLAND CO SO M70,,WDH3569,,,,,
367608892,,,,,,,,,
367609750,,ENDEAVOUR,,WDH3676,,11.279999732971199,,,
367610110,,CY,,WDH3712,,9.14000034332275,,,
367614000,,,,,,,,,
367614870,,BLUEBERRY,,WDH4169,,8.52999973297119,,,
367615820,,,,,,,,,
367617630,,,,,,,,,
367619550,,EJFD M14 VOLUNTEER,,WDH4615,,6.71000003814697,,,
367620050,,THEN AGAIN,,WDH4665,,7.619999885559079,,,
367621030,,BACK BAY,,WDH4754,,11.890000343322802,,,
367624030,,LES CHEVAUX BLANCS,,WDH5049,,10.6700000762939,,,
367625040,,,,,,,,,
367625800,,,,,,,,,
367629137,,,,,,,,,
367631184,,,,,,,,,
367631250,,INCONCEIVABLE!,,WDH5765,,10.3599996566772,,,
367634160,,,,,,,,,
367634180,,LIGAYA,,WDI8013,,8.84000015258789,,,
367637230,,ARROW,,WDH6369,,11.279999732971199,,,
367637450,,PHANTOM,,WDH6390,,9.75,,,
367637670,,,,,,,,,
367639480,,BOOJUM,,WDH6579,,9.75,,,
367639530,,ORCELLA,,WDH6584,,9.44999980926514,,,
367642160,,SEA NATURAL,,WDH6843,,,,,
367642290,,FERAL,,WDH6856,,,,,
367645940,,ALICE MARIE,,WDH7213,,11.5799999237061,,,
367646806,,,,,,,,,
367649324,,,,,,,,,
367649988,,,,,,,,,
367650472,,,,,,,,,
367651010,,DORISS,,WDH7724,,,,,
367651430,,MG,,WDH7763,,6.71000003814697,,,
367652530,,ECHO,,WDH7878,,,,,
367654530,,ANNIE GEE,,WDH8087,,8.52999973297119,,,
367655450,,SALISH SEA,,WDH8177,,,,,
367657370,,LATITUDE,,WDH8382,,,,,
367659750,,,,,,,,,
367659890,,MATA HARI,,WDH8621,,10.970000267028801,,,
367660450,,ADUNCO,,WDH8683,,10.0600004196167,,,
367660980,,T/T SELAH,,WDH8736,,,,,
367662180,,MISS ADVENTURE,,WDH8855,,6.099999904632571,,,
367662640,,VADA,,WDH8902,,,,,
367664140,,DISCOVERY,,WDH9043,,3.04999995231628,,,
367664230,,INTREPID,,WDH9053,,10.0600004196167,,,
367665150,,,,,,,,,
367666540,,SOIREE,,WDH9289,,,,,
367666600,,,,,,,,,
367670210,,ALL IN,,WDH9649,,,,,
367670966,,,,,,,,,
367671570,,MARA,,WDH9784,,11.279999732971199,,,
367678210,,LIFE SAVOR,,WDI2443,,8.84000015258789,,,
367679377,,,,,,,,,
367679480,,,,,,,,,
367682660,,SALISH STAR,,WDI2878,,,,,
367686680,,PERFECT LADY,,WDI3281,,,,,
367687650,,MORPHEUS,,WDI3373,,8.84000015258789,,,
367688850,,GATEWAY V,,WDI3488,,12.1899995803833,,,
367691350,,,,,,,,,
367691650,,CELTIC CRANE,,WDI3763,,,,,
367700340,,OUR TIME,,WDI4618,,14.630000114440902,,,
367703120,,T/T TRITON 1,,WDI4890,,,,,
367703180,,T/T TRITON 2,,WDI4896,,,,,
367703830,,SHENANIGANS,,WDI4966,,12.1899995803833,,,
367704010,,TWO SMOOTH,,WDI4985,,11.279999732971199,,,
367704890,,PEARL GIRL,,WDI5074,,,,,
367706050,,CONTENT,,WDI5191,,10.970000267028801,,,
367712600,,,,,,,,,
367713660,,FOXXFYRE,,WDI5950,,,,,
367719096,,,,,,,,,
367719100,,,,,,,,,
367719733,,,,,,,,,
367720668,,,,,,,,,
367720670,,VENTURE,,WDI6636,,8.22999954223633,,,
367720854,,,,,,,,,
367721720,,HALCYON,,WDI6738,,,,,
367723130,,,,,,,,,
367724370,,,,,,,,,
367726580,,SABBATICAL,,WDI7222,,12.8000001907349,,,
367728630,,,,,,,,,
367729260,,KNOT WOOZY,,WDI7490,,,,,
367729540,,OTHER DAY,,WDI7521,,,,,
367730940,,FIDDLER'S GREEN,,WDI7664,,,,,
367731420,,WASKO RANGER,,WDI7710,,17.6800003051758,,,
367731610,,,,,,,,,
367732462,,,,,,,,,
367735270,,KINDRED,,WDI8099,,10.0600004196167,,,
367735564,,,,,,,,,
367736484,,,,,,,,,
367736810,,VREDEBEST,,WDI8260,,9.75,,,
367740440,,X,,WDI8621,,10.6700000762939,,,
367741124,,,,,,,,,
367741980,,KERB APPEAL,,WDI8769,,9.14000034332275,,,
367742820,,SHEILA B,,WDI8856,,,,,
367744610,,BON BINI,,WDI9032,,,,,
367744650,,,,,,,,,
367746350,,T/T ARCTIC PRIDE,,WDI9207,,,,,
367748090,,,,,,,,,
367751540,,SHIPFACED,,WDI9727,,,,,
367752740,,WE'LL SEA,,WDI9848,,,,,
367753310,,DFW RESEARCH VESSEL,,WDI9903,,,,,
367753870,,,,,,,,,
367754820,,SAUDADE,,WDJ2054,,12.8000001907349,,,
367755010,,AFB SOUL DUCK,,WDJ2075,,,,,
367756780,,FAFNIR,,WDJ2273,,,,,
367757810,,LITTLE GREY DUCK,,WDJ2380,,6.400000095367429,,,
367760460,,3 STAR,,WDJ2656,,5.17999982833862,,,
367761360,,SARABI,,WDJ2752,,,,,
367765208,,,,,,,,,
367767970,,SERENITE,,WDJ3436,,14.020000457763699,,,
367769340,,RHUMBLINE,,WDJ3581,,12.5,,,
367770030,,HURRICANE,,WDJ3650,,,,,
367770430,,CASSIOPEIA,,WDJ3696,,14.479999542236301,,,
367772280,,LOKI,,WDJ3879,,,,,
367772510,,T/T SCOUT,,WDJ3901,,,,,
367772620,,,,,,,,,
367772980,,ADAMEK,,WDJ3952,,,,,
367778000,,,,,,,,,
367779050,,CHEZ NOUS,,WDJ4579,,,,,
367779910,,RBS-1,,WDJ4665,,,,,
367783140,,,,,,,,,
367785220,,ARCTIC TERN,,WDJ5188,,,,,
367786370,,DOG STAR,,WDJ5305,,,,,
367787760,,MFSA 1,,WDJ5448,,,,,
367787770,,CLEAN RIVER 1,,WDJ5449,,,,,
367787990,,,,,,,,,
367788550,,ZARLING,,WDJ5530,,,,,
367788560,,MARK O HATFIELD,,WDJ5531,,,,,
367788570,,INDEPENDENCE,,WDJ5532,,,,,
367788580,,COLUMBIA RESPONDER,,WDJ5533,,,,,
367788590,,PROTECTOR,,WDJ5534,,,,,
367790660,,EDEN,,WDJ5725,,,,,
367791558,,,,,,,,,
367792830,,,,,,,,,
367793030,,WN1622SL,,WDJ5962,,,,,
367793520,,,,,,,,,
367797550,,,,,,,,,
367798230,,,,,,,,,
367959110,,,,,,,,,
367992700,,,,,,,,,
367999060,,KNOT WORKIN',,WDJ6670,,,,,
368001060,,,,,,,,,
368002090,,,,,,,,,
368002140,,FIDDLER,,WDJ6986,,,,,
368002180,,,,,,,,,
368002660,,DEFIANT,,WDJ7040,,,,,
368003810,,FLY GIRL,,WDJ7148,,,,,
368004090,,NORDLAND II,,WDJ7177,,,,,
368004240,,ISLAND GIRL,,WDJ7190,,,,,
368004440,,EQUATOR,,WDJ7208,,,,,
368004630,,NEHENEHE,,WDJ7227,,,,,
368005250,,AMARA ZEE,,WDJ7288,,,,,
368005540,,,,,,,,,
368005960,,MUTINY,,WDJ7361,,,,,
368006150,,FRIEND-SHIP,,WDJ7379,,,,,
368006380,,OUTBOUND,,WDJ7404,,,,,
368006616,,,,,,,,,
368006870,,ONECURE,IMO9837212,WDJ7457,,,,,
368006930,,HIGH LIFE,,WDJ7462,,,,,
368007110,,,,,,,,,
368007118,,,,,,,,,
368007410,,STEALTH,,WDJ7510,,,,,
368007580,,NORTHWEST ODYSSEY,,WDJ7525,,,,,
368008680,,KORRIGAN,,WDJ7643,,,,,
368008760,,,,,,,,,
368008940,,,,,,,,,
368009250,,,,,,,,,
368009260,,STACEY JO,,WDJ7699,,,,,
368009410,,KICKBACK,,WDJ7714,,,,,
368010010,,,,,,,,,
368010030,,PEGASUS,,WDJ7778,,,,,
368010196,,,,,,,,,
368010330,,RICH PADDEN,,WDJ7811,,,,,
368010670,,WANDERER,,WDJ7846,,,,,
368010730,,MARGOT,,WDJ7853,,,,,
368011050,,MYRIAD,,WDJ7888,,,,,
368011126,,,,,,,,,
368011460,,FLYING FIN,,WDJ7928,,,,,
368011680,,AQUATAURUS,,WDJ7951,,,,,
368012020,,MISS MEGAN III,,WDJ7987,,,,,
368012310,,,,,,,,,
368012410,,WHALER ONE,,WDJ8026,,,,,
368012550,,,,,,,,,
368012650,,CRUISER,,WDJ8054,,,,,
368013040,,TODD E PROPHET,IMO9840740,WDJ8094,,,,,
368013390,,,,,,,,,
368013410,,CACOETHES,,WDJ8133,,,,,
368013490,,AIR BENDER,,WDJ8140,,,,,
368013650,,,,,,,,,
368014240,,,,,,,,,
368014420,,,,,,,,,
368014620,,,,,,,,,
368014870,,,,,,,,,
368015120,,,,,,,,,
368015170,,,,,,,,,
368015420,,,,,,,,,
368015980,,,,,,,,,
368016920,,,,,,,,,
368017210,,,,,,,,,
368017360,,,,,,,,,
368017440,,,,,,,,,
368032034,,,,,,,,,
368037016,,,,,,,,,
368069048,,,,,,,,,
368071097,,,,,,,,,
368117991,,,,,,,,,
368176155,,,,,,,,,
368210216,,,,,,,,,
368249492,,,,,,,,,
368293004,,,,,,,,,
368293005,,,,,,,,,
368311026,,,,,,,,,
368319000,,,,,,,,,
368319383,,,,,,,,,
368343780,,,,,,,,,
368363552,,,,,,,,,
368414100,,,,,,,,,
368553372,,,,,,,,,
368562000,,ZOEA,,WDD7542,,,,,
368611747,,,,,,,,,
368625080,,,,,,,,,
368633003,,,,,,,,,
368637038,,,,,,,,,
368864420,,,,,,,,,
368926135,,,,,,,,,
368926136,,,,,,,,,
368926288,,,,,,,,,
368926289,,,,,,,,,
368926290,,,,,,,,,
368998094,,,,,,,,,
369034808,,,,,,,,,
369035192,,,,,,,,,
369098634,,,,,,,,,
369293194,,,,,,,,,
369307000,,SALISH EXPLORER,,WDJ8120,,,,,
369494820,,,,,,,,,
369535194,,,,,,,,,
369566296,,,,,,,,,
369577952,,,,,,,,,
369876137,,,,,,,,,
369914984,,,,,,,,,
369970474,,SAND LANCE,,,,,,,
369970595,,MOP-MOCKUP,,,,,,,
369970644,,SAND PIPER,,,,,,,
369978608,,,,,,,,,
369990203,,,,,,,,,
369990310,,,,,,,,,
370681000,,,,,,,,,
370696000,,,,,,,,,
371372000,,,,,,,,,
371518000,,,,,,,,,
371518004,,,,,,,,,
371541592,,,,,,,,,
371582000,,,,,,,,,
371639000,,,,,,,,,
372019232,,,,,,,,,
372083000,,,,,,,,,
372447000,,,,,,,,,
372545000,,,,,,,,,
372805048,,,,,,,,,
373124260,,,,,,,,,
373291000,,TAI KUDOS,IMO9799719,3FYH9,,,,,
373361000,,,,,,,,,
373369194,,,,,,,,,
373435000,,,,,,,,,
373540000,,,,,,,,,
373830256,,,,,,,,,
373836000,,DAIWAN INFINITY,IMO9709348,3FBJ5,,179.960006713867,,,
374179000,,,,,,,,,
374258000,,SAKIZAYA JUSTICE,IMO9749893,3EQK9,,,,,
374345000,,GAS STELLA,IMO9765562,3EEX,,,,,
374598193,,,,,,,,,
375118000,,,,,,,,,
375593322,,,,,,,,,
376143835,,,,,,,,,
376197280,,,,,,,,,
376494000,,,,,,,,,
376988000,,,,,,,,,
378103000,,MITHRANDIR,,ZJL6433,,,,,
378111953,,XOXO,,ZJL8724,,,,,
378112839,,LACEY KAY,,ZJL9880,,,,,
380047040,,,,,,,,,
382013648,,,,,,,,,
382240109,,,,,,,,,
383549996,,,,,,,,,
383810276,,,,,,,,,
383960576,,,,,,,,,
384246286,,,,,,,,,
388185264,,,,,,,,,
390510762,,,,,,,,,
392649131,,,,,,,,,
398308817,,,,,,,,,
398765431,,,,,,,,,
398765432,,,,,,,,,
405710204,,,,,,,,,
413458780,,XIN CHEN HAI YANG,IMO9814492,BKXI6,,,,,
414294000,,AN JI 23,IMO9776858,BICL7,,,,,
416019000,,SHENG YUN,IMO9737022,BIBL,,,,,
418308549,,,,,,,,,
431004312,,,,,,,,,
431488000,,ASAHI MARU,IMO9747766,7JZN,,,,,
433932518,,,,,,,,,
434139432,,,,,,,,,
434216840,,,,,,,,,
434450454,,,,,,,,,
434725768,,,,,,,,,
435925887,,,,,,,,,
436070958,,,,,,,,,
436189274,,,,,,,,,
436948002,,,,,,,,,
440253000,,,,,,,,,
440291936,,,,,,,,,
440715000,,,,,,,,,
441635004,,,,,,,,,
443641368,,,,,,,,,
475735556,,,,,,,,,
477021800,,GREAT SPRING,IMO9797008,VRQT4,,,,,
477096700,,DA WEI SHAN,IMO9803118,VRQW7,,,,,
477100300,,COSCO HIMALAYAS,IMO9757840,VRQX8,,,,,
477103100,,,,,,,,,
477112100,,PACIFIC ACTIVITY,IMO9731901,VRQP3,,,,,
477112200,,,,,,,,,
477112900,,,,,,,,,
477118600,,,,,,,,,
477131800,,,,,,,,,
477148300,,,,,,,,,
477187252,,,,,,,,,
477260694,,,,,,,,,
477448756,,,,,,,,,
477620800,,OCEAN APPLAUD,IMO9740093,VRPV8,,,,,
477692200,,NEW WEALTH,IMO9706384,VRQG9,,,,,
477713500,,XING RU HAI,IMO9725407,VRPB4,,179.899993896484,,,
477850200,,FENG LI HAI,IMO9747534,VRQJ6,,,,,
477900700,,PACIFIC CONSTANT,IMO9712888,VRPD6,,199.899993896484,,,
477998394,,,,,,,,,
499867172,,,,,,,,,
500669000,,,,,,,,,
501007102,,,,,,,,,
503014620,,,,,,,,,
503020950,,SEDOZA SAKONA,,VNZ2084,,,,,
503028020,,CHASSE SPLEEN,,VJN3961,,,,,
503029520,,MIA,,AXA042,,,,,
503036330,,,,,,,,,
503045670,,VENTURE FORTH,,VNPT,,,,,
503628600,,SUN WAH,,VJN3574,,,,,
512004645,,ASTRAL SKY,,ZMF2500,,,,,
512005000,,COCONUT,,ZM2259,,,,,
517327830,,,,,,,,,
517330495,,,,,,,,,
517879012,,,,,,,,,
518100147,,,,,,,,,
518107000,,,,,,,,,
520318000,,,,,,,,,
533130187,,EMERALD SEA,,9MTE2,,,,,
534107809,,,,,,,,,
534545220,,,,,,,,,
535255470,,,,,,,,,
535512790,,,,,,,,,
537481712,,,,,,,,,
538003097,,,,,,,,,
538004310,,,,,,,,,
538004942,,,,,,,,,
538006133,,,,,,,,,
538006231,,TRADE SPIRIT,IMO9706786,V7KW7,,229.0,,,
538006319,,CTG MAGNESIUM,IMO9739317,V7LR5,,,,,
538006494,,ULTRA OMEGA,IMO9700330,V7NS2,,199.899993896484,,,
538006864,,STH KURE,IMO9749269,V7SH4,,198.0,,,
538007042,,,,,,,,,
538007247,,,,,,,,,
538007318,,PAN DANGJIN,IMO9722118,V7IU7,,,,,
538007362,,PACIFIC JULIA,IMO9772046,V7FP9,,,,,
538007401,,DAYANG CONFIDENCE,IMO9723057,V7LW6,,,,,
538007439,,,,,,,,,
538007571,,,,,,,,,
538007713,,,,,,,,,
538007736,,,,,,,,,
538013416,,,,,,,,,
538070991,,,,,,,,,
538399924,,,,,,,,,
550865907,,,,,,,,,
559255696,,,,,,,,,
563003600,,FOMENTO ONE,IMO9736729,9V5170,,,,,
563006200,,CRIMSON GRACE,IMO9782261,9V5161,,,,,
563008500,,NAVIOS DOLPHIN,IMO9782168,9V5053,,,,,
563018600,,ASIAN BULKER,IMO9755919,9V3409,,,,,
563027500,,PARTHIA,IMO9790220,9V3704,,,,,
563033500,,,,,,,,,
563033800,,,,,,,,,
563034800,,,,,,,,,
563036200,,,,,,,,,
563038600,,,,,,,,,
563038900,,ADVENTURE I,IMO9805752,9V5737,,,,,
563234000,,,,,,,,,
563247004,,,,,,,,,
563488000,,CMA CGM MISSISSIPPI,IMO9679907,9V3456,,299.970001220703,,,
563706968,,,,,,,,,
564011000,,EMPERY,IMO9744910,9V2907,,,,,
565070000,,,,,,,,,
565877000,,CMA CGM MISSOURI,IMO9679919,9V3457,,299.970001220703,,,
601079600,,LADY AMBER,,ZR2335,,,,,
602538172,,,,,,,,,
614308206,,,,,,,,,
622429547,,,,,,,,,
631213346,,,,,,,,,
631896646,,,,,,,,,
634975610,,,,,,,,,
635411600,,,,,,,,,
635524948,,,,,,,,,
635773752,,,,,,,,,
635840586,,,,,,,,,
636012179,,,,,,,,,
636016676,,,,,,,,,
636017012,,JOLANDA,IMO9724867,D5IW8,,291.970001220703,,,
636017372,,,,,,,,,
636017765,,FAIRCHEM ALDEBARAN,IMO9552666,D5MP6,,,,,
636017793,,,,,,,,,
636017853,,TOMAHAWK,IMO9737591,D5MZ9,,,,,
636018013,,,,,,,,,
636018023,,NAUTICAL GEORGIA,IMO9737711,D5NV4,,,,,
636018052,,,,,,,,,
636018198,,,,,,,,,
636018220,,,,,,,,,
636018236,,,,,,,,,
636018284,,,,,,,,,
636018296,,,,,,,,,
636018332,,,,,,,,,
636024294,,,,,,,,,
636024362,,,,,,,,,
636092814,,,,,,,,,
640803456,,,,,,,,,
645267742,,,,,,,,,
651441368,,,,,,,,,
651579555,,,,,,,,,
671067887,,,,,,,,,
692608975,,,,,,,,,
704642211,,,,,,,,,
710000111,,,,,,,,,
732767161,,,,,,,,,
769767962,,,,,,,,,
778623592,,,,,,,,,
780871048,,,,,,,,,
799999999,,,,,,,,,
807950053,,,,,,,,,
813613562,,,,,,,,,
814540031,,,,,,,,,
836647879,,,,,,,,,
848507543,,,,,,,,,
852282323,,,,,,,,,
852860151,,,,,,,,,
852902565,,,,,,,,,
852955052,,,,,,,,,
854261540,,,,,,,,,
875069753,,,,,,,,,
887210095,,,,,,,,,
887229824,,,,,,,,,
892969528,,,,,,,,,
900960505,,,,,,,,,
903547914,,,,,,,,,
903717984,,,,,,,,,
903938278,,,,,,,,,
904008816,,,,,,,,,
904170602,,,,,,,,,
904195906,,,,,,,,,
904235410,,,,,,,,,
904366740,,,,,,,,,
904367894,,,,,,,,,
904396752,,,,,,,,,
905484290,,,,,,,,,
906427302,,,,,,,,,
941002828,,,,,,,,,
941002864,,,,,,,,,
941002882,,,,,,,,,
941002894,,,,,,,,,
941002907,,,,,,,,,
941002922,,,,,,,,,
941003024,,,,,,,,,
941003260,,,,,,,,,
941200054,,,,,,,,,
941200084,,,,,,,,,
941200086,,,,,,,,,
941200091,,,,,,,,,
941200100,,,,,,,,,
941201591,,,,,,,,,
941201599,,,,,,,,,
941201617,,,,,,,,,
941201621,,,,,,,,,
941201628,,,,,,,,,
941201644,,,,,,,,,
941201657,,,,,,,,,
941201659,,,,,,,,,
941201665,,,,,,,,,
941201668,,,,,,,,,
941202421,,,,,,,,,
941202430,,,,,,,,,
941202465,,,,,,,,,
941202483,,,,,,,,,
941202491,,,,,,,,,
941202496,,,,,,,,,
941202498,,,,,,,,,
941202510,,,,,,,,,
941202521,,,,,,,,,
941202787,,,,,,,,,
941202806,,,,,,,,,
941202819,,,,,,,,,
941202842,,,,,,,,,
941202864,,,,,,,,,
941202871,,,,,,,,,
941203235,,,,,,,,,
941203240,,,,,,,,,
941203857,,,,,,,,,
941203928,,,,,,,,,
941203938,,,,,,,,,
952254867,,,,,,,,,
970011510,,,,,,,,,
970011515,,,,,,,,,
970011529,,,,,,,,,
970011837,,,,,,,,,
970012936,,,,,,,,,
970013183,,,,,,,,,
970013601,,,,,,,,,
970014948,,,,,,,,,
970113408,,,,,,,,,
970113435,,,,,,,,,
970113750,,,,,,,,,
970114136,,,,,,,,,
970114189,,,,,,,,,
970114199,,,,,,,,,
970114776,,,,,,,,,
970115860,,,,,,,,,
970115886,,,,,,,,,
970116106,,,,,,,,,
970116402,,,,,,,,,
970117479,,,,,,,,,
970117496,,,,,,,,,
970117497,,,,,,,,,
970214756,,,,,,,,,
970218709,,,,,,,,,
970470094,,,,,,,,,
970470096,,,,,,,,,
971643342,,,,,,,,,
972122713,,,,,,,,,
972122854,,,,,,,,,
972162239,,,,,,,,,
972221569,,,,,,,,,
972424663,,,,,,,,,
972427745,,,,,,,,,
972427987,,,,,,,,,
972433514,,,,,,,,,
972570287,,,,,,,,,
972571326,,,,,,,,,
972600397,,,,,,,,,
972600499,,,,,,,,,
972601500,,,,,,,,,
972606930,,,,,,,,,
972694902,,,,,,,,,
982490480,,T/T INFINITY 9,,,,,,,
982490481,,T/T INFINITY 10,,,,,,,
982490482,,T/T INFINITY 11,,,,,,,
982490483,,T/T INFINITY 12,,,,,,,
983103611,,STAR PRINCESS RBS,,,,,,,
983103612,,STAR PRINCESS RBP,,,,,,,
983103614,,T/T STAR PRINCESS 19,,,,,,,
983103616,,T/T STAR PRINCESS 21,,,,,,,
983103617,,T/T STAR PRINCESS 16,,,,,,,
983103618,,T/T STAR PRINCESS 23,,,,,,,
983105673,,,,,,,,,
983105674,,,,,,,,,
983105675,,,,,,,,,
983105676,,,,,,,,,
983105677,,,,,,,,,
983105678,,,,,,,,,
983110045,,T/T SOJOURN 2,,,,,,,
983110047,,,,,,,,,
983110070,,,,,,,,,
983110107,,,,,,,,,
983110108,,,,,,,,,
983110110,,,,,,,,,
983110113,,,,,,,,,
983110116,,,,,,,,,
983192016,,,,,,,,,
983381234,,,,,,,,,
983660003,,,,,,,,,
983660004,,,,,,,,,
993161029,,,,,,,,,
1003448406,,,,,,,,,
1028050917,,,,,,,,,
1037560071,,,,,,,,,
1047265270,,,,,,,,,
1049563811,,,,,,,,,
316001481,0,CCGS CAPE CALVERT,,CFG7255,0.0,13.869999885559098,4.269999980926509,2.20000004768372,unknown
316022801,0,MARCO,,,,11.4300003051758,,,unknown
316031266,0,BARRINGTON,,,,,,,unknown
366053000,0,DM TAPPER,,WDB6455,0.0,30.0,6.0,2,unknown
366869780,0,GULFWINDS,IMO7944889,WDH8834,,34.0,5.0,0,unknown
366900630,0,ROYAL TERN,,WAP6503,0.0,30.0,70.0,6.09999990463257,unknown
366990380,0,BERTO L MILLER,IMO8964850,WDG6273,0.0,0.0,0.0,0,unknown
367362580,0,DETERMINED,IMO0600071,WDE5138,0.0,33.0,7.0,0,unknown
367399210,0,FUSA TEST,,WRD6794,,,,,unknown
367777000,0,VIKING.QUEEN,IMO7309729,WX8727,,34.0,8.0,0,unknown
368005670,0,RACHEL CARSON,,VDJ7333,0.0,22.0,8.0,3.5,unknown
368359566,0,RECOVERY2,IMO10101741,WDD9405,,0.0,0.0,1.29999995231628,unknown
368785000,0,USS BUNKER HILL,,,,0.0,0.0,,unknown
636018238,0,MORNING CORNET,IMO9329473,D5OU4,0.0,200.0,32.0,9.19999980926514,unknown
867546770,0,SOVEREIGN,IMO800314900,WDG5448,0.0,0.0,0.0,2.29999995231628,unknown
123456,20,SIMRAD,IMO0123456,,,30.0,70.0,0,unknown
367300280,23,BLARNEY,,WDF2810,23.0,30.0,8.0,4,unknown
367409350,29,EASTERN HVNTER,,WDE8768,,8.0,0.0,4.5,unknown
303457000,30,POLAR SEA,IMO7719181,WYE7524,30.0,31.0,10.0,4,fishing
316002160,30,FREE ENTERPRISE NO 1,,VG9534,,23.649999618530302,7.619999885559079,2.59999990463257,fishing
316002974,30,KYNOC,,CY9299,,16.8299999237061,6.099999904632571,2.59999990463257,fishing
316005289,30,PACIFICA,,CFC2383,,18.7099990844727,6.130000114440921,3.20000004768372,fishing
316006724,30,SNOW QUEEN,,,,,,,fishing
316009852,30,ROYAL VIKING,,VG4145,30.0,21.340000152587898,6.099999904632571,2.79999995231628,fishing
338104000,30,LISA MARIE,,WCX8374,,15.0,9.0,3,fishing
338688800,30,MESSIAH,,WCZ4887,,25.0,9.0,3.5,fishing
366083819,30,F/V PAPADO II,IMO712869300,WUZ7636,30.0,0.0,0.0,3.5,fishing
366764080,30,CACHALOT,,WB 4937,30.0,0.0,0.0,1.89999997615814,fishing
366773410,30,OSSIAN,,WDF2623,30.0,26.0,7.0,0,fishing
366804620,30,F/V EXCALIBUR,,WDF3996,,21.0,10.0,3,fishing
367024080,30,POLAR LADY,,WDC4401,,40.0,0.0,0,fishing
367030568,30,LADY KATE,,WCW8353,,30.0,6.0,0,fishing
367033060,30,ALEUTIAN BALLAD,,WCR9441,30.0,36.0,9.0,2,fishing
